igdb_id,name,summary,description,url,artwork_hash,screenshot_hash
188166,Grand Mountain Adventure: Wonderlands - Limited Edition,"An open-world skiing and snowboarding adventure! Grand Mountain Adventure: Wonderlands lets you explore freely at your own pace entire ski resorts and surrounding mountains. Unlock ski lifts and reach new areas by competing in challenges, or enjoy the scenery while you ﬁnd your own path down the mountains. Fancy having fun with your friends? Go on and play in local multiplayer up to 4 players. The choice is yours! There are 12 complete open-world mountains to explore. Each from a different place in the world and each with its own unique architecture, environment and feeling.

Grand Mountain Adventure: Wonderlands - Limited Edition includes:
- A copy of the base game
- A unique logo badge
- Snowy stickers
- 2 winter postcards","Title: ""Grand Mountain Adventure: Wonderlands - Limited Edition"" Summary: An open-world skiing and snowboarding adventure! Grand Mountain Adventure: Wonderlands lets you explore freely at your own pace entire ski resorts and surrounding mountains. Unlock ski lifts and reach new areas by competing in challenges, or enjoy the scenery while you ﬁnd your own path down the mountains. Fancy having fun with your friends? Go on and play in local multiplayer up to 4 players. The choice is yours! There are 12 complete open-world mountains to explore. Each from a different place in the world and each with its own unique architecture, environment and feeling.

Grand Mountain Adventure: Wonderlands - Limited Edition includes:
- A copy of the base game
- A unique logo badge
- Snowy stickers
- 2 winter postcards Released on Mar 22, 2022. Publishers: Microids. Platforms: Nintendo Switch. Game Modes: Single player, Multiplayer, Co-operative. Genres: Shooter, Racing, Simulator, Sport, Adventure. Themes: Action, Open world. Player Perspectives: First person.",https://www.igdb.com/games/grand-mountain-adventure-wonderlands-limited-edition,ar1h8z,scgpes
191040,Dynasty Warriors 9: Empires - Idol Stage,The following is included: Idol Stage,"Title: ""Dynasty Warriors 9: Empires - Idol Stage"" Summary: The following is included: Idol Stage Released on Mar 22, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Simulator, Strategy. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/dynasty-warriors-9-empires-idol-stage,ar1mdy,scfs1v
199842,Rune Factory 5: Digital Deluxe Edition,"Rune Factory 5: Digital Deluxe Edition features the main game and the ""Rune Factory 4 Marriage Candidates Outfit Set.""","Title: ""Rune Factory 5: Digital Deluxe Edition"" Summary: Rune Factory 5: Digital Deluxe Edition features the main game and the ""Rune Factory 4 Marriage Candidates Outfit Set."" Released on Mar 22, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/rune-factory-5-digital-deluxe-edition,ar1me0,
151560,Steel Sword Story S,"A work that revives the memories of many masterpiece action games you played in the past, 8bit-style 2D action game “1001 Spikes” (Thousand One Spikes) and many other indie game creators “8bits fanatics” produced pixel art delicately expressed graphics and game design that will not make players bored. It is a game of the world view cultivated in a shadowy atmosphere that drifts throughout the work.","Title: ""Steel Sword Story S"" Summary: A work that revives the memories of many masterpiece action games you played in the past, 8bit-style 2D action game “1001 Spikes” (Thousand One Spikes) and many other indie game creators “8bits fanatics” produced pixel art delicately expressed graphics and game design that will not make players bored. It is a game of the world view cultivated in a shadowy atmosphere that drifts throughout the work. Released on Mar 24, 2022. Publishers: Gotcha Gotcha Games. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Adventure, Arcade. Themes: Action. Player Perspectives: Side view.",https://www.igdb.com/games/steel-sword-story-s,ar1j5j,scafqh
165101,Tokyo 24-Ku: Inoru,Tokyo 24-Ku: Inoru is a visual novel video game developed by HolicWorks and published by dramatic create.,"Title: ""Tokyo 24-Ku: Inoru"" Summary: Tokyo 24-Ku: Inoru is a visual novel video game developed by HolicWorks and published by dramatic create. Released on Mar 24, 2022. Publishers: Holicworks, Dramatic Create. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Visual Novel. Themes: Drama. Player Perspectives: unknown.",https://www.igdb.com/games/tokyo-24-ku-inoru,,scgr8r
194748,Mini Words: Collection,"Mini Words Collection is a compilation of three games that will help the player improve their language skill, discovering more words and practicing their vocabulary in a fun way! Each game has a unique style of teaching the player some new words in a lot of different languages. Games: With The Pathfinders you'll discover basic words in English, in this unique mix of logic puzzle and word search, just observing images of day-by-day objects or animals and finding their name on the board, using all letters on the board, without repeating or crossing paths. Discover Polyglot, the newest game in the Mini Words series that presents simpler challenges compared to the other instances, so English learners of all levels can have fun while practicing vocabulary in a unique mix of logic puzzle, word search, and hangman. Get the classic Mini Words, a unique mix of puzzle, word search and hangman, in a minimalist and relaxing environment, no distractions.Unscramble them using all letters on the board, without repeating or crossing paths.","Title: ""Mini Words: Collection"" Summary: Mini Words Collection is a compilation of three games that will help the player improve their language skill, discovering more words and practicing their vocabulary in a fun way! Each game has a unique style of teaching the player some new words in a lot of different languages. Games: With The Pathfinders you'll discover basic words in English, in this unique mix of logic puzzle and word search, just observing images of day-by-day objects or animals and finding their name on the board, using all letters on the board, without repeating or crossing paths. Discover Polyglot, the newest game in the Mini Words series that presents simpler challenges compared to the other instances, so English learners of all levels can have fun while practicing vocabulary in a unique mix of logic puzzle, word search, and hangman. Get the classic Mini Words, a unique mix of puzzle, word search and hangman, in a minimalist and relaxing environment, no distractions.Unscramble them using all letters on the board, without repeating or crossing paths. Released on Mar 24, 2022. Publishers: QUByte Interactive. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Quiz/Trivia. Themes: Educational. Player Perspectives: Text.",https://www.igdb.com/games/mini-words-collection,ar1j5d,scg9cy
194750,Valis: The Fantasm Soldier,"The side-scrolling bishoujo action game series ""Valis"", which was first released in the 80s and gained popularity, celebrated its 35th anniversary in December 2021. In commemoration of this, three of the series' most popular titles, ""Valis: The Fantasm Soldier"", have been completely ported to Nintendo Switch! This title, ""Valis: The Fantasm Soldier"" was released in Japan in 1992. It is considered a pioneer """"bishojo,"" or pretty girl, a game with full voices and animation.","Title: ""Valis: The Fantasm Soldier"" Summary: The side-scrolling bishoujo action game series ""Valis"", which was first released in the 80s and gained popularity, celebrated its 35th anniversary in December 2021. In commemoration of this, three of the series' most popular titles, ""Valis: The Fantasm Soldier"", have been completely ported to Nintendo Switch! This title, ""Valis: The Fantasm Soldier"" was released in Japan in 1992. It is considered a pioneer """"bishojo,"" or pretty girl, a game with full voices and animation. Released on Mar 24, 2022. Publishers: Edia. Platforms: Nintendo Switch. Game Modes: Single player. Genres: unknown. Themes: Action. Player Perspectives: Side view.",https://www.igdb.com/games/valis-the-fantasm-soldier--2,ar1j5e,scg9d7
196190,Valis III,"The side-scrolling bishojo action game series ""Valis"", which was first released in the 80s and gained popularity, celebrated its 35th anniversary in December 2021. ""Valis III"" offers a selection of visual cutscenes as well as three playable characters, each with unique fighting styles and magic. The game is equipped with a viewing mode that allows you to enjoy the gems of Valis sound and beautiful visual scenes! In addition, many other elements allow you to enjoy Valis to the fullest, such as a function that allows you to save and load anywhere and a ""rewind"" function that allows you to go back and redo any mistakes you make!","Title: ""Valis III"" Summary: The side-scrolling bishojo action game series ""Valis"", which was first released in the 80s and gained popularity, celebrated its 35th anniversary in December 2021. ""Valis III"" offers a selection of visual cutscenes as well as three playable characters, each with unique fighting styles and magic. The game is equipped with a viewing mode that allows you to enjoy the gems of Valis sound and beautiful visual scenes! In addition, many other elements allow you to enjoy Valis to the fullest, such as a function that allows you to save and load anywhere and a ""rewind"" function that allows you to go back and redo any mistakes you make! Released on Mar 24, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: unknown. Themes: Action. Player Perspectives: Side view.",https://www.igdb.com/games/valis-iii--1,ar1jyz,scggkt
196191,Valis II,"""Valis II"" reveals the truth behind all the mysteries of the first game and provides a new selection of weapons and armor. This game provides six stages in total, each with their share of story cutscenes and gameplay action scenes. The game is equipped with a viewing mode that allows you to enjoy the gems of Valis sound and beautiful visual scenes! In addition, many other elements allow you to enjoy Valis to the fullest, such as a function that allows you to save and load anywhere and a ""rewind"" function that allows you to go back and redo any mistakes you make!","Title: ""Valis II"" Summary: ""Valis II"" reveals the truth behind all the mysteries of the first game and provides a new selection of weapons and armor. This game provides six stages in total, each with their share of story cutscenes and gameplay action scenes. The game is equipped with a viewing mode that allows you to enjoy the gems of Valis sound and beautiful visual scenes! In addition, many other elements allow you to enjoy Valis to the fullest, such as a function that allows you to save and load anywhere and a ""rewind"" function that allows you to go back and redo any mistakes you make! Released on Mar 24, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: unknown. Themes: Action. Player Perspectives: Side view.",https://www.igdb.com/games/valis-ii--1,ar1jz0,scggky
196827,World Soccer Kid,A difficult but addictive soccer game!,"Title: ""World Soccer Kid"" Summary: A difficult but addictive soccer game! Released on Mar 24, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Sport, Indie, Arcade. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/world-soccer-kid,ar1kmo,scgje3
199876,Gunvolt Chronicles: Luminous Avenger iX 2 - Special DLC Boss: Kurona,"Adds the ""VS Kurona"" mission to the base mission select menu. Select this mission to go into battle against Kurona from Gal*Gun Double Peace.","Title: ""Gunvolt Chronicles: Luminous Avenger iX 2 - Special DLC Boss: Kurona"" Summary: Adds the ""VS Kurona"" mission to the base mission select menu. Select this mission to go into battle against Kurona from Gal*Gun Double Peace. Released on Mar 24, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/gunvolt-chronicles-luminous-avenger-ix-2-special-dlc-boss-kurona,ar1mey,scgvhb
172427,Kirby and the Forgotten Land,"Join Kirby in an unforgettable journey through a mysterious world in a delightful 3D platforming adventure. Take control of the powerful pink puffball, Kirby, and move around freely in 3D stages as you discover a mysterious world with abandoned structures from a past civilization - like a shopping mall?! Copy enemies’ abilities like Sword and Ice and use them to attack and explore your surroundings! What journey awaits Kirby? Take a deep breath and get ready for an unforgettable adventure!","Title: ""Kirby and the Forgotten Land"" Summary: Join Kirby in an unforgettable journey through a mysterious world in a delightful 3D platforming adventure. Take control of the powerful pink puffball, Kirby, and move around freely in 3D stages as you discover a mysterious world with abandoned structures from a past civilization - like a shopping mall?! Copy enemies’ abilities like Sword and Ice and use them to attack and explore your surroundings! What journey awaits Kirby? Take a deep breath and get ready for an unforgettable adventure! Released on Mar 25, 2022. Publishers: Nintendo. Platforms: Nintendo Switch. Game Modes: Single player, Multiplayer. Genres: Platform, Adventure. Themes: Action, Open world. Player Perspectives: Third person.",https://www.igdb.com/games/kirby-and-the-forgotten-land,ar1cbl,scdrv5
